11 1898 8997
0 700 0.354746 -0.193013
3 700 0.290469 -0.157702
3 530 0.294859 -0.155211
3 534 0.301392 -0.13196
3 535 0.298717 -0.163057
3 670 0.298717 -0.163057
3 539 0.296951 -0.254555
3 541 0.301876 -0.155686
3 542 0.301876 -0.155686
3 543 0.302912 -0.148462
0 701 0.368099 -0.274941
3 701 -0.0373208 -0.274018
3 547 0.320773 -0.0536828
3 550 0.309052 -0.156391
3 551 0.308181 -0.164399
3 552 0.322379 -0.0651681
3 553 0.304238 -0.210681
3 554 0.330551 -0.295793
3 555 0.309057 -0.180312
3 564 0.319704 -0.223801
3 565 0.332543 -0.139061
3 567 0.334628 -0.155228
3 568 0.337252 -0.163658
3 573 0.336744 -0.249789
3 673 0.341993 -0.207849
3 574 0.344376 -0.214222
0 702 -0.360014 0.0300597
4 702 0.36368 -0.219718
4 7 -0.380383 0.0156282
4 11 -0.382893 0.0739221
4 12 -0.372552 0.0391081
4 13 -0.372175 0.0261492
4 14 -0.368062 0.017442
4 15 -0.367283 0.0288061
4 16 -0.365132 0.023647
4 17 -0.360078 0.0177404
4 21 -0.358342 0.024078
4 23 -0.34803 0.0193718
4 25 -0.350781 0.0491375
4 26 -0.336081 0.0448046
4 27 -0.329485 0.0138467
4 28 -0.324333 0.0266795
4 29 -0.304876 0.00173121
4 33 -0.307741 0.037106
4 35 -0.297641 0.0158761
4 675 -0.297104 0.023647
4 36 -0.273199 -0.0048137
4 40 0.192846 -0.151989
4 44 -0.271126 0.0128742
4 49 -0.344162 0.269623
4 51 -0.296637 0.136762
4 52 -0.255582 -0.000661823
4 53 -0.258042 0.0120082
4 55 -0.240431 -0.00347634
4 56 -0.27478 0.0809326
4 57 -0.245856 -0.00232913
4 58 -0.326777 0.274392
4 60 -0.316048 0.247956
0 703 -0.206033 0.226987
4 703 -0.320086 0.263242
4 62 -0.321466 0.271006
4 63 -0.315415 0.254338
4 64 -0.237358 0.0106826
4 65 -0.239026 0.0343932
4 66 -0.233651 -0.00407033
4 67 -0.31327 0.262579
0 704 -0.197252 -0.00423385
4 704 -0.229744 0.0207883
4 68 -0.229744 0.0207883
4 69 -0.314429 0.27325
4 589 -0.228447 -0.00765003
0 705 -0.193529 0.239571
4 705 -0.312207 0.278671
4 71 -0.225455 -0.0134855
4 72 -0.223117 -0.00551615
4 590 -0.217592 0.0188447
4 77 -0.205516 -0.0226407
4 80 -0.204427 -0.00186889
4 82 -0.197306 -0.022904
0 706 -0.167418 0.156443
4 706 -0.236513 0.187977
4 84 -0.26587 0.208629
4 86 -0.259185 0.216939
4 87 -0.250495 0.201862
4 594 -0.216732 0.138429
4 91 -0.24185 0.211284
4 94 -0.235245 0.210597
4 97 -0.185494 0.155657
0 707 -0.0904654 0.115242
4 707 -0.172254 0.167323
4 101 -0.189195 0.216543
4 104 -0.127934 0.112889
4 105 -0.121897 0.118363
4 107 0.114993 0.0863467
4 596 -0.114636 0.107396
0 708 -0.00305329 0.209213
4 708 -0.0845665 0.275233
4 123 -0.0119958 -0.20089
4 125 -0.00328047 -0.196297
4 130 0.0106887 -0.0439871
4 131 0.00524059 -0.192489
4 598 0.0143906 -0.0767869
4 599 0.0156109 -0.0978786
4 133 0.0156109 -0.0978786
4 134 0.0224781 -0.187123
4 135 0.0179896 -0.0652599
0 709 0.0735024 -0.06593
4 709 0.0264763 0.00300936
4 138 0.0239553 -0.0975025
4 132 0.0251778 -0.193302
4 140 0.0288302 -0.185556
4 141 0.0329055 -0.117822
4 145 0.039772 -0.0629877
4 148 0.0401258 -0.0738953
4 150 0.0410777 -0.0835179
4 152 0.0386551 -0.179416
4 154 0.045569 -0.0600219
4 600 0.0453256 -0.0972026
4 158 0.0508157 -0.101167
4 161 0.0522964 -0.120577
4 163 0.0639207 0.126317
4 164 0.05947 -0.0935493
4 165 0.0519872 -0.175315
4 166 0.0566564 -0.114935
0 710 0.109483 -0.26226
4 710 0.056573 -0.179712
4 168 0.0608118 -0.0859924
4 171 0.0634478 -0.0930972
4 174 0.0638555 -0.108703
4 602 0.0662212 -0.083189
4 175 0.0662212 -0.083189
4 177 0.0685647 -0.0687824
4 142 0.0692856 -0.119701
4 179 0.0794233 0.0866546
4 180 0.0762729 -0.0897291
4 181 0.0793277 0.0791589
4 184 0.0769132 -0.074246
4 604 0.0789601 -0.0669295
4 186 0.0789601 -0.0669295
4 188 0.0811128 -0.0982548
4 605 0.0948291 0.129582
4 606 0.0850067 -0.0738935
4 192 0.0871653 -0.0618074
4 193 0.0862371 -0.114981
4 195 0.0959573 0.0859593
4 197 0.0890807 -0.133035
4 199 0.0916799 -0.0541734
4 201 0.0994765 0.0964036
4 609 0.0929952 -0.0808925
4 202 0.093496 -0.100143
4 203 0.100107 0.06838
4 205 0.102449 0.0813443
4 610 0.0982489 -0.0528134
4 611 0.107296 0.0986081
4 207 0.0987461 -0.154876
4 208 0.106847 0.043681
4 209 0.109158 0.0803294
4 210 0.108204 0.0572163
4 211 0.104327 -0.0596351
4 212 0.102986 -0.103258
4 214 0.110844 0.105546
4 215 0.110955 0.048023
4 612 0.112641 0.0706551
4 216 0.107257 -0.0948117
4 218 0.114955 0.115146
4 220 0.115021 0.0590738
4 222 0.110899 -0.0962649
4 223 0.112325 -0.0703436
4 227 0.119761 0.0931478
4 228 0.117075 0.0202554
4 229 0.118211 0.0142573
4 616 0.117348 -0.0358304
4 617 0.110234 -0.220799
4 230 0.115953 -0.0624485
0 711 0.166107 0.0439361
4 711 0.125968 0.119828
4 619 0.113599 -0.23366
4 232 0.125036 0.0685108
4 620 0.127851 0.138178
4 234 0.122643 0.00892233
4 235 0.119135 -0.0952386
4 236 0.118919 -0.104113
4 242 0.124584 -0.00190339
4 243 0.126042 0.0103618
4 621 0.123342 -0.0476793
4 623 0.123509 -0.0401825
4 244 0.126191 -0.0138453
4 245 0.131298 0.0934755
4 246 0.131298 0.0934755
4 247 0.242369 0.0666377
4 249 0.13018 0.00179669
4 251 0.12839 -0.113616
0 712 0.176728 0.0547326
4 712 0.138162 0.131491
4 625 0.132377 -0.0131242
4 254 0.131977 -0.0384787
4 256 0.1388 0.0322186
4 259 0.144186 0.0896137
4 627 0.140601 -0.0357249
4 628 0.140601 -0.0357249
0 713 0.185604 -0.0462971
4 713 0.145928 0.0378328
4 260 0.145793 0.0937955
4 262 0.148184 0.123223
4 688 0.138453 -0.144032
4 263 0.138766 -0.160467
4 629 0.139582 -0.177708
4 264 0.143247 -0.078959
4 265 0.14868 0.0532222
4 266 0.144973 -0.0576552
0 714 0.189911 -0.0641406
4 714 0.151728 0.0176599
4 267 0.157055 0.0352675
4 268 0.142716 -0.115712
4 270 0.142518 -0.132471
4 271 0.150194 0.056643
4 273 0.146428 -0.0694945
4 274 0.1507 -0.00613082
4 275 0.1507 -0.00613082
4 276 0.143092 -0.198318
4 277 0.151988 0.0338679
4 278 0.148002 -0.0652112
4 279 0.148002 -0.0652112
0 715 0.193511 -0.215173
4 715 0.14651 -0.123879
0 716 0.193511 -0.215173
4 716 0.14651 -0.123879
4 281 0.148249 -0.0876452
4 282 0.150923 -0.0219039
4 284 0.155195 0.0476714
4 285 0.145558 -0.211805
4 631 0.151827 -0.0811441
4 288 0.154938 -0.0443052
4 289 0.15618 -0.0322356
4 290 0.156278 -0.0761292
4 291 0.151147 -0.195125
4 292 0.151147 -0.195125
4 293 0.157136 -0.0616748
4 294 0.159715 -0.0163038
4 296 0.155028 -0.17068
4 297 0.157976 -0.101406
4 298 0.160454 -0.0263031
4 636 0.155246 -0.182122
4 299 0.156307 -0.15017
4 300 0.156307 -0.15017
0 717 0.203697 -0.0373045
4 717 0.163613 0.0490219
4 301 0.159171 -0.0929108
4 302 0.164146 0.0351642
4 303 0.163451 -0.000343548
4 304 0.16034 -0.107781
4 690 0.16869 0.105844
4 691 0.16869 0.105844
4 638 0.162225 -0.0775788
4 307 0.170506 0.117515
4 310 0.168993 0.0334341
4 313 0.163307 -0.128485
4 314 0.167484 -0.0308728
4 317 0.167742 -0.0595937
4 318 0.166646 -0.0915507
4 639 0.168244 -0.0463751
4 319 0.164458 -0.156403
4 321 0.165408 -0.14488
4 322 0.172271 0.0305097
4 323 0.170268 -0.0101533
4 325 0.166703 -0.168725
4 326 0.168929 -0.108493
4 640 0.173241 -0.0205648
4 328 0.171905 -0.0691208
0 718 0.215246 0.0320509
4 718 0.177871 0.116904
4 330 0.177871 0.116904
4 331 0.174905 -0.0134563
4 333 0.178555 0.111687
4 334 0.178564 0.0989651
4 642 0.175193 -0.0417762
4 337 0.180043 0.0847327
4 338 0.177535 -0.00360221
4 340 0.170894 -0.185766
4 341 0.17497 -0.0937232
4 343 0.173486 -0.120652
4 344 0.172085 -0.167282
4 345 0.181276 0.0788484
4 347 0.182112 0.0666056
4 350 0.181652 0.0415032
4 351 0.17831 -0.0612561
4 352 0.183925 0.0758177
4 353 0.176156 -0.142873
4 354 0.174148 -0.204758
4 355 0.186216 0.11011
4 356 0.184813 0.0700251
4 358 -0.261297 0.204719
4 359 0.177241 -0.170455
4 360 0.179463 -0.116131
4 643 0.186469 0.0756267
4 644 0.179116 -0.138918
4 362 0.185651 -0.00840206
4 363 0.182828 -0.122672
0 719 0.226997 -0.238073
4 719 0.182014 -0.142402
4 646 0.191078 0.0880312
4 364 0.182963 -0.135854
4 647 0.19398 0.108727
4 648 0.19398 0.108727
4 367 0.184722 -0.154722
4 368 0.184552 -0.171785
0 720 0.230281 -0.0352758
4 720 0.193051 0.0523018
4 370 0.186558 -0.131403
4 374 0.185302 -0.147383
4 376 0.195601 0.092856
4 378 0.185452 -0.185891
4 379 0.192587 0.00739945
4 693 0.190821 -0.0921181
4 380 0.196367 0.0883577
4 382 0.192794 -0.0567698
4 385 0.193451 -0.0719911
4 386 0.193146 -0.0813726
4 387 0.19029 -0.169786
4 389 0.192825 -0.11569
4 390 0.189755 -0.20486
0 721 0.235934 -0.201204
4 721 0.193215 -0.105343
4 391 0.193215 -0.105343
4 392 0.192376 -0.131726
4 687 0.198665 -0.00196826
4 686 0.198665 -0.00196826
4 395 0.191083 -0.193398
4 649 0.201059 0.0412165
4 650 0.200727 0.00547252
4 398 0.202647 0.0209409
4 399 0.198913 -0.0837655
4 400 0.202681 -0.00814484
4 401 0.20318 -0.031456
4 402 0.199268 -0.155911
4 406 0.210819 0.063353
4 651 0.210656 0.0669533
4 407 0.218103 0.111072
4 410 0.206245 -0.139549
4 413 0.205732 -0.167386
4 414 0.205732 -0.167386
4 415 0.2048 -0.203744
4 416 0.207764 -0.147273
4 418 0.209236 -0.152795
4 697 0.210611 -0.119033
4 419 0.208935 -0.181901
4 420 0.219353 -0.00294081
4 421 0.214918 -0.110757
4 422 0.212835 -0.13415
4 423 0.2124 -0.158154
4 652 0.214322 -0.148638
4 424 0.215824 -0.126115
4 426 0.216554 -0.168544
4 429 0.21955 -0.155565
0 722 0.26293 -0.312295
4 722 0.219444 -0.211629
4 430 0.227854 -0.0518328
4 432 0.22663 -0.136672
4 433 0.225022 -0.160296
4 435 0.230876 -0.0581521
4 437 0.237351 0.0923503
4 438 0.237351 0.0923503
4 439 0.2313 -0.0907577
4 441 0.231254 -0.0967018
4 443 0.22843 -0.211174
4 444 0.230287 -0.152166
4 445 0.233954 -0.0845641
4 447 0.23514 -0.0725729
4 450 0.235763 -0.0946758
4 452 0.234109 -0.157371
4 453 0.234109 -0.157371
4 456 0.232153 -0.19121
4 458 0.242347 0.0492059
4 461 0.243015 0.0173
4 655 0.236012 -0.211171
4 464 0.242445 -0.0842622
4 465 0.244606 -0.0864288
4 466 0.241723 -0.196037
4 467 0.244381 -0.0668893
4 468 0.252125 0.0784906
4 469 0.250319 0.0203893
4 389 0.246764 -0.104211
4 470 0.247959 -0.131178
4 656 0.249579 -0.0752645
4 657 0.253208 -0.0878435
4 473 0.25139 -0.120652
4 474 0.254552 -0.101348
4 658 0.252189 -0.199784
4 477 0.260203 -0.0963841
4 479 0.257024 -0.20572
4 480 0.261468 -0.0618632
4 660 0.265569 -0.082345
4 661 0.265569 -0.082345
4 483 0.266139 -0.191301
4 484 0.271763 -0.0572948
4 488 0.272203 -0.204712
4 489 0.276238 -0.0891939
4 484 0.280382 -0.0560577
4 491 0.282734 -0.0950588
0 723 0.316455 -0.159262
4 723 0.284184 -0.0530088
4 494 -0.185598 -0.0118339
4 495 0.289651 -0.0578512
4 497 0.292449 -0.0524511
4 499 0.291943 -0.154082
0 724 0.327555 -0.268356
4 724 -0.345414 0.0788769
4 507 0.297763 -0.201911
4 509 0.304008 -0.0498676
4 510 0.30466 -0.167891
4 666 0.302729 -0.159361
4 512 0.304937 -0.0823357
4 515 0.307115 -0.0885997
4 516 0.307115 -0.0885997
4 667 0.311497 -0.0741306
4 519 0.309966 -0.152432
4 522 0.315812 -0.0829025
4 523 0.318012 -0.162925
4 524 0.321924 -0.0453117
4 525 0.324101 -0.0833311
4 526 0.324223 -0.0891318
4 528 0.324416 -0.164926
4 529 0.333615 0.0327375
4 530 0.332155 -0.0796694
4 531 0.331153 -0.0895752
4 532 0.335576 0.0376545
4 534 0.335454 -0.0592681
4 670 0.336042 -0.0869798
0 725 0.362688 -0.312933
4 725 0.355363 -0.210628
4 537 0.339766 0.0123061
4 539 0.335826 -0.16762
4 541 0.338399 -0.0803184
4 543 0.339111 -0.0738462
0 726 0.366875 -0.170877
4 726 0.340775 -0.0582704
4 546 0.375307 -0.221304
4 547 0.345922 0.00880222
4 548 0.343415 -0.109132
4 551 0.345443 -0.0880421
4 552 0.348659 -0.00104876
4 553 0.346218 -0.128876
4 554 0.368644 -0.215125
4 555 0.347983 -0.101921
4 558 0.356609 -0.0297495
4 562 0.363531 -0.0554218
4 563 0.370826 -0.188657
4 564 0.362454 -0.139878
4 566 0.367599 -0.120004
4 569 0.37572 -0.0956614
4 571 0.377723 -0.175304
4 572 0.381327 -0.161962
4 573 0.381327 -0.161962
4 574 0.385104 -0.130536
4 576 0.387741 -0.159859
4 577 0.391376 -0.158659
5 702 -0.339376 0.0613953
5 1 -0.334686 0.0465674
5 2 -0.334686 0.0465674
0 727 -0.350577 0.0878277
5 727 -0.324579 0.119574
5 6 -0.317769 0.214307
5 7 -0.328881 0.0390231
5 9 -0.313866 0.194553
0 728 -0.343919 0.0551875
5 728 -0.318178 0.0891237
5 579 -0.305607 0.225486
5 12 -0.319194 0.0620675
5 13 -0.315749 0.0475639
5 14 -0.313776 0.0373433
5 15 -0.309571 0.0493794
5 16 -0.308258 0.0436236
5 17 -0.305804 0.0363921
5 18 -0.303479 0.0513222
5 20 -0.29253 0.150942
5 21 -0.301692 0.0429703
5 582 -0.288523 0.157704
5 22 -0.297879 0.0380074
0 729 -0.316523 0.167577
5 729 -0.283842 0.203231
5 25 -0.289797 0.0657942
5 26 -0.280882 0.0623984
5 27 -0.274877 0.0274842
5 28 -0.26577 0.0393251
5 29 -0.267508 0.017339
5 30 -0.255472 0.0205214
5 32 -0.252765 0.0104759
5 33 -0.250705 0.0473595
5 34 -0.241064 0.0237735
5 35 -0.241064 0.0237735
5 36 -0.240188 0.00487186
0 730 -0.251532 0.270853
5 730 -0.208526 0.307155
5 38 -0.231819 0.00888819
5 40 -0.231198 0.0238091
0 731 -0.249556 0.248403
5 731 -0.203776 0.286184
0 732 -0.247553 0.264909
5 732 -0.202438 0.304948
5 41 -0.226412 0.0100457
0 733 -0.243963 0.289588
5 733 -0.199246 0.325443
5 43 -0.220325 0.0185651
5 587 -0.199536 0.164708
5 44 -0.212959 0.0164152
5 50 -0.194016 0.170002
5 51 -0.19101 0.142294
5 53 -0.201842 0.0128419
5 55 -0.197034 8.67973e-05
5 56 -0.18805 0.0832344
5 57 -0.193417 -0.00367413
5 57 -0.193417 -0.00367413
5 59 -0.161304 0.277412
5 60 -0.16251 0.253535
5 61 -0.188653 -0.00612637
5 703 -0.161101 0.269849
5 64 -0.18268 0.00728442
5 65 -0.181877 0.0304941
5 676 -0.183128 -0.0145903
5 66 -0.181869 -0.00728945
5 69 -0.151675 0.277799
5 705 -0.147371 0.2824
5 71 -0.17633 -0.0183495
5 72 -0.171779 -0.0110069
5 590 -0.170059 0.0142841
5 677 -0.14101 0.28924
5 75 -0.147233 0.192267
5 77 -0.159842 -0.030126
5 78 -0.124899 0.204727
5 79 -0.135161 0.199302
0 734 -0.168289 -0.0411158
5 734 -0.151878 -0.0208493
0 735 -0.168289 -0.0411158
5 735 -0.151878 -0.0208493
5 81 -0.148795 0.0326865
0 736 -0.167705 -0.0518279
5 736 -0.151901 -0.0321264
5 82 -0.151901 -0.0321264
5 706 -0.129556 0.19576
5 591 -0.137976 -0.00309811
5 591 -0.1363 -0.0019215
5 86 -0.114981 0.211209
0 737 -0.152835 0.14919
5 737 -0.11739 0.185317
5 87 -0.113241 0.192186
5 88 -0.112284 0.193532
0 738 -0.145667 0.173881
5 738 -0.106632 0.213584
5 89 -0.127735 0.0109894
5 90 -0.127735 0.0109894
5 593 -0.100581 0.196089
5 594 -0.107922 0.129152
5 91 -0.0998315 0.204704
5 92 -0.100486 0.205937
5 93 -0.100486 0.205937
0 739 -0.136537 0.178287
5 739 -0.0969103 0.217693
0 740 -0.133721 0.152182
5 740 -0.0966979 0.190356
5 94 -0.0948031 0.200319
5 95 -0.0948031 0.200319
0 741 -0.128362 0.0978407
5 741 -0.0981007 0.130473
0 742 -0.117571 0.135114
5 742 -0.0848793 0.163098
0 743 -0.113487 0.0774539
5 743 -0.0899872 0.102223
0 744 -0.107669 0.0429154
5 744 -0.0852445 0.0655475
0 90 -0.101872 0.0463625
0 745 -0.0999268 0.259595
5 745 -0.0580696 0.295966
0 746 -0.0999268 0.259595
5 746 -0.0580696 0.295966
0 747 -0.0990414 0.0276436
5 747 -0.0791022 0.0466827
5 99 -0.0729805 0.100872
5 100 -0.0729805 0.100872
0 748 -0.0862681 0.252125
5 748 -0.0409447 0.293733
5 101 -0.0494319 0.196012
5 103 -0.0561494 0.0720347
5 104 -0.0521066 0.0904258
5 105 0.0785248 0.239148
5 107 -0.0293153 0.223001
0 749 -0.0668214 0.170091
5 749 -0.0285226 0.205599
5 596 -0.0406723 0.0873296
5 109 -0.0248777 0.205634
0 750 -0.0596843 0.157877
5 750 -0.0242622 0.192147
5 110 -0.0364558 0.136033
5 50 -0.0364558 0.136033
0 751 -0.0527616 0.264513
5 751 -0.0116595 0.298778
0 752 -0.0421982 0.253357
5 752 -0.00313429 0.285654
0 753 -0.041008 0.148273
5 753 -0.0122512 0.1774
5 113 -0.0122512 0.1774
0 754 -0.0375362 0.275854
5 754 0.00190226 0.307531
0 755 -0.0373138 0.188054
5 755 -0.000725754 0.216106
0 756 -0.0332302 0.174332
5 756 0.00207308 0.203564
5 115 0.00714467 0.290451
0 757 -0.0307263 0.19862
5 757 0.00311709 0.226911
0 758 -0.024992 0.274005
5 758 0.0150457 0.305091
5 116 0.015122 0.266796
0 759 -0.0225639 0.165953
5 759 0.0100737 0.194616
0 760 -0.0203852 0.183189
5 760 0.0126403 0.212998
0 761 -0.00213411 0.202814
5 761 0.0296027 0.229038
0 762 -0.000886849 0.0910776
5 762 0.0242931 0.108709
0 763 0.0121137 0.21977
5 763 0.043405 0.248348
0 764 0.0264626 0.220417
5 764 0.0580682 0.251341
0 765 0.0265788 0.204
5 765 0.0601047 0.229927
0 766 0.0265788 0.204
5 766 0.0601047 0.229927
0 767 0.0291778 -0.285451
5 767 0.0563618 -0.247825
0 768 0.0293064 -0.136626
5 768 0.0524559 -0.10859
0 769 0.0326665 -0.181473
5 769 0.0581165 -0.150204
0 770 0.0341753 -0.281592
5 770 0.0622754 -0.242712
5 680 0.0657224 -0.247823
5 120 0.0639835 -0.0355889
5 123 0.0737386 -0.239932
5 124 0.0737386 -0.239932
5 125 0.0818003 -0.236164
0 596 0.0537393 0.200018
5 126 0.0805955 -0.13689
5 127 0.0771143 -0.0398883
5 129 0.0808517 -0.103493
5 681 0.087225 -0.219117
5 130 0.0839768 -0.0887584
5 131 0.090273 -0.232746
5 598 0.0905081 -0.121487
5 599 0.0935331 -0.142279
5 134 0.098499 -0.232651
5 135 0.0936123 -0.110912
5 137 0.0971381 -0.166625
5 138 0.100716 -0.143915
5 134 0.10577 -0.230477
5 139 0.109672 -0.154332
5 140 0.112843 -0.229565
5 141 0.111646 -0.164213
5 145 0.113934 -0.111681
5 150 0.116752 -0.131915
5 152 0.120927 -0.225118
0 771 0.0954078 0.0609716
5 771 0.110997 0.0685128
5 153 0.11932 -0.109559
5 154 0.11932 -0.109559
5 600 0.122242 -0.145904
0 772 0.0984977 -0.0776274
5 772 0.119449 -0.0561589
5 155 0.12522 -0.166431
5 156 0.123291 -0.125869
5 157 0.113102 0.0344758
5 158 0.127571 -0.150309
5 159 0.126971 -0.272188
5 160 0.126971 -0.272188
5 161 0.129956 -0.169517
5 162 0.129926 -0.144061
5 163 0.121438 0.0677289
5 165 0.132942 -0.222376
5 166 0.133928 -0.165168
0 773 0.108753 -0.0227874
5 773 0.12528 -0.0134474
5 710 0.13634 -0.227609
0 774 0.110423 -0.151293
5 774 0.133278 -0.124048
0 775 0.111494 -0.0421814
5 775 0.130661 -0.023495
5 167 0.13854 -0.233504
5 168 0.135562 -0.13684
5 169 0.136577 -0.14851
0 776 0.111998 -0.287857
5 776 0.134405 -0.260284
0 777 0.115828 -0.0659121
5 777 0.135822 -0.04535
5 174 0.140649 -0.15973
5 175 0.140977 -0.13494
5 177 0.142765 -0.12235
5 178 0.14348 -0.248932
5 142 0.146491 -0.170788
5 180 0.150122 -0.14215
5 181 0.139738 0.0201532
5 182 0.145963 -0.110421
5 186 0.151549 -0.121306
0 778 0.129615 -0.291379
5 778 0.158743 -0.254486
5 187 0.224365 -0.0938266
0 779 0.130213 -0.281355
5 779 0.159204 -0.245441
5 188 0.155655 -0.152147
5 189 0.159547 -0.238117
5 191 0.163022 -0.242511
0 780 0.134613 -0.288904
5 780 0.163741 -0.251916
5 605 0.149772 0.0656416
5 606 0.158969 -0.128594
5 192 0.158658 -0.117139
5 607 0.158658 -0.117139
5 608 0.158969 -0.128594
5 195 0.154577 0.0241339
5 197 0.165802 -0.185961
5 198 0.165802 -0.185961
5 199 0.162836 -0.11076
5 200 0.16071 -0.0351061
5 201 0.157821 0.032856
5 609 0.165782 -0.136256
5 202 0.166741 -0.155312
5 203 0.16036 0.0066366
5 204 0.166563 -0.118321
5 205 0.161344 0.0177812
5 611 0.164744 0.0337605
5 207 0.176907 -0.208769
5 208 0.168499 -0.0181921
5 210 0.169299 -0.0062063
5 212 0.176444 -0.159552
5 213 0.170253 -0.0248618
5 214 0.167122 0.0390708
0 781 0.152637 -0.120749
5 781 0.174211 -0.0969875
5 215 0.172244 -0.0153591
5 216 0.180142 -0.151392
5 217 0.180142 -0.151392
5 613 0.172236 0.0164485
5 218 0.171123 0.0481672
5 219 0.175387 -0.0395126
5 221 0.17415 0.0190856
5 222 0.183405 -0.152738
5 685 0.182921 -0.129016
5 223 0.182921 -0.129016
5 225 0.188602 -0.235777
5 228 0.182072 -0.048971
5 616 0.183278 -0.0969627
5 617 0.192844 -0.273454
5 230 0.186051 -0.121856
5 711 0.181103 0.0508516
5 231 0.183455 0.00223722
5 232 0.183455 0.00223722
5 234 0.186726 -0.0556064
5 235 0.191605 -0.154361
5 238 0.197532 -0.271149
5 239 0.196044 -0.222334
5 240 0.196044 -0.222334
5 242 0.18912 -0.0657737
5 243 0.189118 -0.053795
0 782 0.169447 -0.188874
5 782 0.193722 -0.159679
5 244 0.192099 -0.0771354
5 624 0.193959 -0.0622335
5 249 0.193959 -0.0622335
5 686 0.196641 -0.0720927
5 687 0.196641 -0.0720927
5 251 0.201431 -0.172557
5 712 0.190152 0.059711
5 252 0.206525 -0.261911
5 254 0.199213 -0.101335
0 783 0.182207 -0.3237
5 783 0.212466 -0.285252
5 259 0.19981 0.0183186
5 260 0.200786 0.0233787
5 262 0.20127 0.0502927
5 263 0.214769 -0.218856
5 629 0.217179 -0.235324
5 264 0.212551 -0.141743
5 265 0.207257 -0.0162229
5 267 0.206377 -0.027924
5 268 0.215002 -0.176745
5 270 0.216409 -0.192533
5 271 0.208126 -0.0140269
5 273 0.214511 -0.132975
5 276 0.221793 -0.255533
5 715 0.218679 -0.184734
5 716 0.218679 -0.184734
5 280 0.212455 -0.0507596
5 281 0.217522 -0.150659
5 283 0.218186 -0.13798
5 630 0.213874 -0.0311589
5 284 0.213083 -0.0218404
5 631 0.220611 -0.145124
5 632 0.219253 -0.0794118
5 288 0.220541 -0.110037
5 289 0.220859 -0.0990989
5 634 0.218935 -0.0488157
5 290 0.224423 -0.140874
5 291 0.229501 -0.25365
5 292 0.229501 -0.25365
5 293 0.223401 -0.126342
5 294 0.222447 -0.0844369
5 635 0.232275 -0.2644
0 784 0.202759 -0.279185
5 784 0.230968 -0.244462
5 296 0.230403 -0.230296
5 297 0.227683 -0.164846
5 636 0.231673 -0.241623
5 301 0.228126 -0.156978
5 302 0.222823 -0.0359781
5 304 0.230452 -0.171888
5 305 0.227177 -0.104049
5 691 0.221396 0.0290526
5 692 0.230579 -0.143005
5 307 0.22101 0.0402183
5 313 0.23494 -0.191621
5 314 0.230879 -0.09907
5 315 0.230879 -0.09907
0 785 0.210122 0.0418444
5 785 0.224429 0.0479965
5 316 0.234857 -0.166461
5 317 0.233251 -0.126474
5 639 0.232727 -0.114248
5 319 0.238681 -0.217886
5 320 0.238681 -0.217886
5 321 0.238414 -0.20767
5 322 0.230542 -0.0415189
5 323 0.232526 -0.0798663
5 326 0.237798 -0.175442
5 327 0.235945 -0.0959782
5 328 0.23754 -0.135867
5 718 0.228694 0.0387336
5 329 0.228694 0.0387336
5 332 0.229388 0.0468865
0 786 0.215694 0.0135182
5 786 0.23039 0.0221625
5 334 0.230703 0.0219446
5 642 0.237825 -0.109083
0 787 0.217135 -0.306642
5 787 0.24706 -0.270839
5 337 0.233304 0.00886143
5 338 0.236583 -0.074763
5 339 0.236583 -0.074763
5 340 0.246877 -0.24724
5 341 0.243883 -0.161491
5 343 0.243839 -0.185783
5 344 0.246477 -0.229329
0 788 0.219127 -0.271966
5 788 0.247069 -0.238207
0 789 0.219127 -0.271966
5 789 0.247069 -0.238207
5 348 0.241842 -0.101015
5 349 0.237995 -0.0329225
5 350 0.237995 -0.0329225
5 351 0.243427 -0.129891
5 353 0.248001 -0.20679
5 354 0.250838 -0.265353
5 355 0.236108 0.0308419
5 359 0.25097 -0.232989
5 360 0.248736 -0.181701
5 361 0.248736 -0.181701
5 644 0.25099 -0.203498
5 363 0.252512 -0.188058
5 645 0.24336 0.0103894
5 364 0.253909 -0.200913
5 365 0.251404 -0.140177
5 366 0.244043 0.00665299
5 647 0.243713 0.0298236
5 648 0.243713 0.0298236
5 367 0.256439 -0.218873
5 368 0.257636 -0.235181
5 720 0.247047 -0.0214011
5 370 0.256331 -0.197011
5 371 0.253643 -0.145236
5 372 0.259775 -0.262244
5 374 0.256973 -0.212249
5 378 0.259533 -0.24929
5 379 0.25094 -0.0667214
5 380 0.247887 0.00912348
5 382 0.256058 -0.127584
5 383 0.247608 0.035684
5 384 0.250407 -0.0154537
5 385 0.257641 -0.141576
5 386 0.258391 -0.150365
5 387 0.262783 -0.233524
5 389 0.260554 -0.183067
5 721 0.2602 -0.173492
5 391 0.2602 -0.173492
5 392 0.261727 -0.198091
5 393 0.263179 -0.21768
5 394 0.263179 -0.21768
5 395 0.265481 -0.256262
5 650 0.258126 -0.0693516
5 400 0.260914 -0.082471
5 401 0.263445 -0.104755
5 402 0.270141 -0.221876
5 403 0.270635 -0.212836
5 406 0.262028 -0.0155958
5 407 0.262052 0.0258582
5 408 0.262052 0.0258582
5 410 0.274579 -0.207364
5 412 0.279381 -0.229987
5 413 0.276412 -0.233442
