12 2816 10312
6 400 0.197161 -0.0842426
6 401 0.195997 -0.0320838
6 405 0.197355 0.043501
6 406 0.20031 -0.0250961
6 407 0.19982 0.0317125
6 409 0.201028 0.0603721
6 413 0.212492 -0.0338202
6 655 0.214029 -0.036965
6 656 0.214029 -0.036965
6 415 0.219812 -0.0311133
6 417 0.215704 -0.0410119
6 657 0.219417 -0.038753
6 421 0.221229 -0.0125591
6 426 0.227026 -0.121534
6 423 0.223603 0.0858828
6 432 0.235293 -0.0178702
6 433 0.236471 0.00206414
6 438 0.247854 -0.0177296
6 442 0.25518 -0.0106997
6 443 0.255345 -0.00113378
6 444 0.258133 -0.0255147
6 447 0.259426 -0.00487693
6 448 0.259304 0.00323797
6 701 0.263042 0.000280972
6 450 0.262892 0.00928888
0 791 0.262536 -0.0942284
6 791 0.268198 -0.0594026
6 658 0.268502 -0.00712302
6 453 0.265416 0.016096
6 659 0.267227 0.00481285
6 459 0.271803 -7.21159e-05
6 461 0.275226 0.00565554
6 660 0.275447 0.0142516
6 463 0.279009 0.0196404
6 464 0.281838 -0.110405
6 661 0.279549 0.0106356
0 792 0.304324 -0.0736216
6 792 0.305731 -0.0642084
6 476 0.314912 -0.0705159
0 793 0.320151 0.0831155
6 793 0.312613 0.0727859
0 794 0.327397 -0.279176
6 794 0.347459 -0.262774
0 795 0.330323 0.0573422
6 795 0.324044 0.0485337
0 796 0.348224 -0.0846635
6 796 0.348191 -0.0662428
0 797 0.350103 -0.00507207
6 797 0.345209 -0.00201072
6 509 0.338109 0.178775
6 512 0.347245 0.0296414
0 798 0.361694 0.209144
6 798 0.345428 0.184978
0 799 0.362524 -0.0158363
6 799 0.358227 -0.00677421
6 520 0.354233 0.0631837
6 521 0.354233 0.0631837
6 522 0.363264 -0.0224646
0 800 0.367108 0.119875
6 800 0.354311 0.10892
6 525 0.360155 0.00363923
6 527 0.365944 -0.0289283
0 801 0.370971 0.0201588
6 801 0.362056 0.0138331
6 531 0.357322 0.128354
0 802 0.373055 0.0690306
6 802 0.361257 0.0584852
0 803 0.37326 -0.119413
6 803 0.386065 0.0222648
6 535 0.372344 -0.0254212
0 804 0.376288 0.103507
6 804 0.362893 0.092762
6 537 0.373626 0.000595365
6 540 0.363445 0.146744
6 667 0.376762 -0.0223117
6 543 0.375693 0.0106888
6 544 0.375693 0.0106888
0 805 0.381767 0.0611728
6 805 0.370097 0.0515708
0 806 0.385342 0.0962148
6 806 0.369919 0.0850854
0 807 0.387882 0.059908
6 807 0.375525 0.0509591
6 556 0.373725 0.115381
6 559 0.377924 0.0602543
6 560 0.396529 -0.141583
6 689 0.381689 0.073988
0 808 0.394143 0.0474824
6 808 0.380273 0.0298005
6 563 0.384336 0.0839131
6 565 0.387233 -0.00744075
0 809 0.398704 0.0571931
6 809 0.384971 0.049175
0 810 0.401608 -0.0353312
6 810 0.39619 -0.0430864
6 571 0.409944 -0.16575
6 572 0.409944 -0.16575
0 811 0.406887 0.0847493
6 811 0.396263 0.0815395
6 576 0.399406 0.0354683
6 577 0.399406 0.0354683
0 812 0.427208 0.190274
6 812 0.405684 0.163447
0 813 0.433175 0.122881
6 813 0.416441 0.117958
0 814 0.437402 0.177445
6 814 0.409784 0.160401
0 815 -0.424167 -0.236939
7 815 -0.40031 -0.188748
7 3 -0.396038 -0.204768
0 816 -0.407038 -0.212708
7 816 -0.380298 -0.16161
7 8 -0.373308 -0.26657
7 13 -0.342962 -0.156215
7 16 -0.348029 -0.197711
0 817 -0.371103 -0.241201
7 817 -0.348029 -0.197711
0 818 -0.351759 -0.196066
7 818 -0.313286 -0.148172
0 819 -0.326748 -0.182813
7 819 -0.309055 -0.141324
0 820 -0.307614 0.124242
7 820 -0.234005 0.15917
0 821 -0.307614 0.124242
7 821 -0.234005 0.15917
7 37 -0.232719 0.153628
7 42 -0.226198 0.145112
0 822 -0.297295 0.0912674
7 822 -0.174193 0.115755
7 46 -0.221065 0.143801
7 47 -0.216417 0.144112
7 48 -0.210879 0.140987
7 49 -0.210879 0.140987
7 55 -0.197466 0.138483
7 595 -0.193291 0.134546
7 58 -0.15472 -0.0169701
0 47 -0.262858 0.101351
0 823 -0.262858 0.101351
7 823 -0.187923 0.134065
7 60 -0.185459 0.137226
7 756 -0.170799 0.160426
7 70 -0.185358 -0.119763
0 824 -0.236273 0.0619421
7 824 0.397585 -0.0109019
7 71 -0.158647 0.126275
7 88 -0.146714 -0.16509
7 90 -0.137134 -0.142419
0 825 -0.193346 -0.142831
7 825 -0.375616 -0.157227
7 95 -0.146116 -0.205638
0 826 -0.183334 -0.194801
7 826 -0.0746219 -0.143919
7 109 -0.119514 -0.15784
7 114 -0.114696 -0.148932
7 130 -0.09246 0.00219909
7 131 -0.104752 0.0410551
7 138 -0.061689 -0.132026
7 139 -0.0610285 -0.114618
7 142 -0.0204074 0.110983
0 827 -0.112209 -0.13104
7 827 -0.0318524 -0.086279
7 606 -0.0334427 -0.124767
0 828 -0.0912666 0.0421291
7 828 -0.0150473 0.067158
7 154 -0.0102184 0.0614888
7 160 -0.00580608 0.0630446
7 711 -0.00229836 0.0722223
0 829 -0.0767835 0.0562514
7 829 -0.0046136 0.0775723
0 829 -0.0767599 0.0563496
7 164 0.000297033 0.0652549
7 167 0.00684568 0.0557583
7 168 0.00684568 0.0557583
7 169 0.00528267 0.0396795
7 715 -0.00287616 -0.161443
7 608 0.0270483 0.00404569
7 765 0.388233 0.0226457
7 610 0.0337761 0.017487
7 611 0.0340151 0.0107984
7 189 0.0431699 0.128095
7 769 0.0437081 -0.0108762
7 199 0.0427181 -0.0681169
7 718 0.0504703 -0.0420965
7 203 0.0548932 0.0631013
7 690 0.0571436 0.0698595
0 830 -0.0215603 0.0371756
7 830 0.0582588 0.0591235
7 720 0.054227 -0.015655
7 613 0.0128329 0.0531915
0 831 -0.0170439 0.0986672
7 831 0.0586383 0.10896
7 614 0.0668527 0.0450576
7 216 0.0928007 0.0505642
7 217 0.0727701 0.049503
7 221 0.0685018 0.114212
0 832 -0.00362307 0.0581461
7 832 0.0747671 0.0754826
7 225 0.0706794 -0.0629577
7 228 0.07981 0.0508284
7 230 0.0793698 0.0736153
7 232 0.0773648 0.123788
7 234 0.0779771 -0.0600735
7 237 0.0845286 0.058003
7 238 0.0860527 0.049061
7 243 0.0830455 0.0956038
7 245 0.0834421 0.117119
0 833 0.00953352 -0.0946188
7 833 0.0834134 -0.0649637
7 248 0.0895002 0.0451203
7 249 0.0864032 0.10251
7 253 0.091775 0.0378061
7 728 0.0889357 0.0988984
7 259 0.0933317 0.102318
7 260 0.0941455 0.122579
7 261 0.0936185 0.110598
7 777 0.0996379 0.0674814
7 268 0.107182 0.0450958
7 269 0.103593 -0.0621892
7 779 0.103593 -0.0621892
7 270 0.106952 0.0707346
0 834 0.035057 -0.0795145
7 834 0.108926 -0.0539353
7 733 0.108831 0.11337
0 835 0.0405287 0.076901
7 835 0.116993 0.0875794
7 279 0.120062 -0.0687779
7 734 0.122442 -0.063541
7 691 0.122442 -0.063541
7 692 0.134026 -0.0548113
7 291 0.131165 0.124111
7 736 0.13665 -0.0711736
7 296 0.13665 -0.0711736
7 297 0.136297 -0.0759664
7 298 0.138508 -0.0598336
0 836 0.0660286 0.164151
7 836 0.134076 0.149197
7 302 0.13929 0.123972
7 303 0.13929 0.123972
7 305 0.143868 -0.0745297
7 737 0.143079 -0.0674349
7 679 0.143079 -0.0674349
0 837 0.0733015 -0.0739005
7 837 0.144673 -0.051061
0 837 0.076536 -0.0754617
0 838 0.0837483 -0.0636999
7 838 -0.0318524 -0.086279
7 739 0.158784 -0.0701345
7 630 0.158149 0.097797
0 839 0.0906599 0.1433
7 839 0.158422 0.134793
7 632 0.158422 0.134793
7 782 0.161242 0.129459
0 840 0.0951274 0.106056
7 840 0.0769066 0.160678
7 320 0.165955 0.087882
0 841 0.10346 0.156263
7 841 0.169211 0.140658
7 338 0.183109 -0.0227151
7 339 0.180622 0.114981
7 640 0.188959 0.0175594
7 784 0.183577 0.147052
7 742 0.183577 0.147052
7 344 0.195432 -0.0110287
7 345 0.195585 0.0445611
0 842 0.127733 0.0312709
7 842 0.196412 0.0380635
7 347 0.197428 0.096078
0 843 0.13171 0.141041
7 843 0.188732 0.131931
7 357 0.211844 -0.0126863
7 361 0.397437 0.0369875
7 375 0.231046 -0.000114538
7 376 0.233901 -0.0734293
7 648 0.233749 0.00213076
7 395 0.253756 0.0290609
7 396 0.2536 0.0353847
7 747 0.254484 0.0229826
7 748 0.260713 -0.0438678
7 401 0.262997 -0.0514941
0 844 0.194678 0.0307118
7 844 0.258557 0.0320456
7 405 0.2604 0.0211048
7 406 0.268115 -0.0447314
7 409 0.26437 0.0364868
7 412 0.276573 -0.0547301
7 415 0.280375 -0.0366602
7 419 0.284656 -0.0525751
7 421 0.286343 -0.0345149
7 432 0.298792 -0.0409057
7 433 0.300294 -0.0216595
7 437 0.338046 -0.285486
0 845 0.251189 -0.115488
7 845 0.33431 -0.246594
0 846 0.251627 -0.212738
7 846 0.339069 -0.080249
7 442 0.31712 -0.0353959
7 443 0.317405 -0.0265433
7 447 0.321071 -0.0302604
7 450 0.324191 -0.0166145
7 453 0.326525 -0.0104881
7 459 0.332176 -0.0266351
7 461 0.335675 -0.0131826
7 463 0.339003 -0.00806713
7 661 0.339467 -0.0167967
0 847 0.384938 -0.153319
7 847 0.386807 -0.0570147
7 555 0.434261 0.018284
0 848 0.392475 -0.0191731
7 848 0.068619 0.0561731
7 568 0.0919956 0.196035
7 670 0.268955 -0.0126138
7 578 0.213431 -0.0549675
0 849 -0.40475 -0.205792
8 849 -0.330511 -0.147833
8 13 -0.36553 -0.154748
8 18 -0.344252 -0.153514
8 20 -0.331686 -0.216324
0 850 -0.351515 -0.278472
8 850 -0.335651 -0.239896
8 33 -0.291694 -0.223557
8 37 -0.24437 0.192512
8 39 -0.267946 -0.0248955
8 41 -0.237828 0.208556
8 42 -0.23659 0.181827
8 46 -0.230514 0.179577
8 47 -0.22548 0.17986
8 48 -0.21961 0.17613
8 49 -0.21961 0.17613
8 50 -0.24544 -0.12646
8 52 -0.240113 -0.0157436
0 851 -0.275119 -0.164531
8 851 -0.234962 -0.118867
0 852 -0.271205 -0.169514
8 852 -0.229778 -0.124503
0 853 -0.269985 -0.0576181
8 853 -0.227714 -0.00321112
8 595 -0.199816 0.167164
8 58 -0.222843 -0.0194172
8 60 -0.190735 0.169714
8 61 -0.186026 0.166261
8 62 -0.180344 0.166619
8 66 -0.175071 0.160168
8 69 -0.198704 -0.128843
0 854 -0.243062 0.101703
8 854 -0.171179 0.162972
8 71 -0.161351 0.155127
0 855 -0.21698 -0.153599
8 855 -0.168081 -0.114123
8 90 -0.1382 -0.146245
8 825 -0.143732 -0.105556
0 856 -0.192751 -0.152304
8 856 -0.141337 -0.115286
8 94 -0.135007 -0.101833
8 98 -0.121938 -0.102426
8 108 -0.113003 -0.10064
8 111 -0.0914645 -0.107787
8 118 -0.112182 0.215433
8 128 0.420138 0.0288603
8 606 -0.0311904 -0.128311
8 828 -0.00531681 0.0775438
8 154 -7.63312e-05 0.0718464
8 155 -0.0105047 0.00759381
8 160 0.0035405 0.0731836
8 163 0.00876661 0.0822684
8 167 0.0175615 0.0638227
8 168 0.0175615 0.0638227
0 857 -0.066979 0.00171761
8 857 0.0202424 0.0330358
0 858 -0.0666706 -0.104413
8 858 -0.00170385 -0.0757084
8 713 -0.00170385 -0.0757084
8 176 0.15032 -0.0590314
8 610 0.0455062 0.0196157
8 195 0.060515 -0.00723369
8 197 0.0603487 -0.0144307
8 718 0.0637729 -0.0465201
8 830 0.0740333 0.0629598
8 614 0.0833543 0.0462912
0 859 -0.0128999 -0.128877
8 859 0.376088 -0.0974191
8 216 0.0898503 0.0626716
8 217 0.0894101 0.05093
8 225 0.0840974 -0.0703625
8 228 0.0965319 0.0521722
8 234 0.0911556 -0.0672412
8 237 0.101045 0.059741
8 238 0.103087 0.0497396
8 833 0.0967098 -0.0729897
8 247 0.0955546 -0.123554
8 253 0.108927 0.0362547
0 860 0.0199367 0.0171481
8 860 0.115961 0.037516
8 262 0.106835 -0.127341
8 676 0.113494 -0.0767929
8 778 -0.0146964 0.15926
8 268 0.124276 0.0445077
8 272 0.120754 -0.0744103
8 621 0.126325 -0.0799064
0 861 0.0417828 -0.148348
8 861 0.127895 -0.131024
8 279 0.133291 -0.0784824
8 734 0.136085 -0.0727223
8 691 0.136085 -0.0727223
8 282 0.136434 -0.130885
8 780 0.140784 -0.129806
8 284 0.140878 -0.134693
8 285 0.144244 -0.0841087
8 286 0.144244 -0.0841087
8 287 0.145476 -0.132779
8 692 0.147474 -0.0633037
8 295 0.148609 -0.140557
8 736 0.149892 -0.0815062
8 298 0.152019 -0.0685773
8 304 0.15709 -0.125037
8 305 0.15719 -0.0848451
8 624 0.163935 -0.117609
8 629 0.169839 -0.138478
8 314 0.174265 -0.119167
8 315 0.17509 -0.123419
8 318 0.174349 -0.0934686
8 322 0.184908 -0.0254693
8 327 0.191759 -0.0223604
8 328 0.188754 -0.130312
8 307 0.188754 -0.130312
8 329 0.192782 -0.0360832
8 330 0.192782 -0.0360832
8 333 0.179634 -0.199557
8 335 0.191655 -0.0755768
8 695 0.204112 -0.0879059
8 644 0.206422 -0.14304
8 343 0.20458 -0.104682
8 344 0.210101 -0.0195735
8 743 0.198842 -0.0608484
8 744 0.214359 -0.00358201
8 348 0.205732 -0.189546
8 788 0.219051 -0.145413
8 349 0.218795 -0.135548
8 351 0.224055 -0.150253
8 645 0.229059 -0.131178
8 366 0.233972 -0.139294
8 371 0.235511 -0.11162
0 862 0.163137 0.044174
8 862 0.0316303 0.038139
8 789 0.243875 -0.10738
8 385 0.255444 -0.140549
8 748 0.275878 -0.0592996
0 863 0.190214 -0.211942
8 863 -0.318771 -0.228318
8 401 0.278864 -0.0674216
8 412 0.290757 -0.071097
8 655 0.293584 -0.0740096
8 656 0.293584 -0.0740096
8 417 0.294909 -0.0777197
8 419 0.299351 -0.0683168
8 421 0.301209 -0.0501134
8 423 0.266709 0.0843793
8 93 -0.249691 -0.175548
8 430 0.298761 -0.111845
8 432 0.312245 -0.057102
8 438 0.323234 -0.0581321
8 442 0.329899 -0.0517352
8 443 0.330397 -0.0423406
8 447 0.333557 -0.0465822
8 448 0.347449 -0.0373318
8 450 0.336681 -0.0326541
8 453 0.339149 -0.0259547
8 459 0.344067 -0.0429737
8 661 0.351144 -0.0328101
0 864 0.279219 -0.189775
8 864 -0.387957 -0.219024
0 865 0.279219 -0.189775
8 865 0.312453 -0.195774
0 866 0.286646 -0.26999
8 866 0.415731 -0.268849
8 487 0.378458 -0.238823
0 867 0.352901 -0.13226
8 867 -0.13806 -0.16328
8 813 0.395013 0.0827218
9 849 -0.419146 -0.196988
9 17 -0.395564 0.174846
0 868 -0.356735 0.109857
9 868 -0.386432 0.171955
9 752 0.37754 -0.0207018
9 753 -0.367251 0.193182
9 754 -0.360476 0.0928987
0 869 -0.332526 0.110069
9 869 -0.360149 0.167237
9 39 -0.292969 -0.0666063
9 851 -0.270695 -0.1621
9 61 -0.217354 0.127557
9 755 -0.241136 -0.207393
9 62 -0.221791 0.131464
9 66 -0.216046 0.124207
9 854 -0.212012 0.127959
0 870 -0.234879 0.116077
9 870 -0.189063 0.141497
0 871 -0.22292 0.0795157
9 871 -0.247981 0.116843
9 855 -0.202372 -0.153607
9 81 -0.174985 0.0649797
9 84 -0.217768 -0.246003
0 872 -0.198222 0.0478332
9 872 -0.138455 0.0537386
9 825 -0.177462 -0.144313
9 856 -0.17531 -0.155895
9 91 -0.160128 0.0757181
9 100 -0.126422 -0.146995
9 703 -0.143552 0.055323
9 108 -0.139246 -0.135615
9 704 -0.147697 -0.137666
9 123 -0.0489854 -0.0453377
0 873 -0.143568 0.00921796
9 873 -0.119927 0.0169765
9 125 -0.0999868 0.110652
9 137 -0.0695704 0.126297
9 140 -0.101929 0.180057
0 874 -0.119525 0.0983352
9 874 -0.049617 0.0982644
0 875 -0.116967 0.107253
9 875 -0.0464044 0.107985
9 605 -0.147697 -0.137666
9 827 -0.156609 -0.139846
9 148 -0.0865082 -0.078449
0 876 -0.105811 -0.0821434
9 876 -0.0867835 -0.0877109
9 760 -0.083089 -0.0851867
0 877 -0.0850876 -0.104653
9 877 -0.0582357 -0.112466
0 878 -0.0835095 0.0444346
9 878 -0.0352043 0.0413252
0 879 -0.0784192 0.0348053
9 879 -0.0303141 0.0313618
9 711 -0.0283107 0.0460901
9 829 -0.0885713 0.0678827
9 165 -0.0460189 -0.109588
9 167 -0.0187793 0.0265054
9 172 -0.0128334 0.0225354
9 607 -0.0327387 -0.114604
9 609 0.0317195 0.14697
9 610 0.00849532 -0.0215201
9 182 -0.0124058 -0.118441
9 611 0.00866885 -0.029345
9 186 -0.0218552 -0.222168
9 189 0.0218218 0.114784
0 880 -0.03214 -0.202712
9 880 -0.0155067 -0.215908
9 200 -0.0465495 0.114974
9 205 0.143546 0.109499
9 831 0.0378656 0.089667
9 614 0.0459713 0.0033651
9 214 0.0370995 0.0558329
9 615 0.0434243 0.0882477
9 616 0.0489323 0.0262939
9 217 0.0527308 0.0095978
9 218 0.0490594 0.103502
9 220 0.052982 0.0486617
9 221 0.04915 0.0962762
9 832 0.0549902 0.0427291
9 228 0.059443 0.0105707
9 230 0.060314 0.0378586
9 725 0.0673856 0.155247
9 238 0.0653868 0.00833031
9 245 0.0642611 0.0997067
9 726 0.0648637 0.0924301
9 249 0.0675034 0.0811482
9 860 0.078881 -0.00415502
9 260 0.0751819 0.105564
9 261 0.07515 0.0925733
0 881 0.0256518 0.124683
9 881 0.0808503 0.110918
9 267 0.0838677 0.106744
9 268 0.0881686 0.00422819
0 882 0.031681 0.0612954
9 882 0.0414465 0.0474156
9 733 0.0916807 0.0944916
0 883 0.0391292 0.137214
9 883 0.105035 0.11871
0 884 0.0399436 0.132538
9 884 0.105429 0.113704
0 885 0.0399436 0.132538
9 885 0.105429 0.113704
9 734 0.0964137 -0.113973
9 691 0.0659072 -0.108049
0 886 0.0504374 0.146058
9 886 0.120345 0.116746
9 285 0.0736916 -0.119394
9 293 0.107768 0.0637375
9 736 0.0809278 -0.117237
9 298 0.112474 -0.109064
9 678 0.110377 -0.0306654
9 305 0.117247 -0.123884
9 308 0.134265 0.138969
9 781 0.140836 -0.0688236
9 782 0.147113 0.114387
0 887 0.0946 0.144831
9 887 0.145124 0.121207
0 888 0.0946 0.144831
9 888 0.145124 0.121207
9 693 0.150275 -0.0711627
0 889 0.102686 0.0510933
9 889 0.148794 0.0173189
9 327 0.154077 -0.0620747
9 329 0.1542 -0.077079
9 330 0.1542 -0.077079
9 335 0.152384 -0.114025
9 336 0.157936 -0.0579522
9 340 0.166278 -0.06977
9 640 0.169262 -0.0243743
9 344 0.173018 -0.0569682
9 345 0.177652 0.00722772
9 842 0.178267 -0.000207798
9 785 0.336961 -0.189358
9 354 0.190502 -0.0542935
0 890 0.142896 -0.0875068
9 890 -0.1091 -0.114561
9 357 0.190416 -0.0571063
9 363 0.196196 -0.0423312
9 364 0.196196 -0.0423312
9 365 0.196196 -0.0423312
9 376 0.202698 -0.124102
9 378 0.200778 -0.109898
0 891 0.188819 -0.250398
9 891 0.186808 -0.268794
9 748 0.236647 -0.10061
0 892 0.192026 -0.19688
9 892 0.162926 -0.226082
9 406 0.243616 -0.101021
9 655 0.304037 -0.110629
9 424 0.195383 -0.26315
0 424 0.220985 -0.241822
9 430 0.257669 -0.142839
9 432 0.273965 -0.0952949
9 433 0.277115 -0.0746616
9 438 0.284809 -0.0951405
9 846 0.245782 -0.235816
9 442 0.291873 -0.0884323
9 443 0.293054 -0.0791165
9 445 0.252841 -0.216729
9 450 0.300745 -0.0682727
9 453 0.303186 -0.0616148
9 460 0.310274 -0.0610033
9 461 0.311029 -0.0724968
9 463 0.315762 -0.0583149
9 661 0.315393 -0.0677698
9 865 0.27335 -0.217115
9 469 0.285366 -0.203689
9 470 0.28244 -0.21771
0 893 0.309056 -0.0277637
9 893 -0.121192 -0.0331937
9 484 0.326558 0.109717
9 491 -0.0882104 -0.101
9 498 0.334268 -0.169983
0 894 0.347119 -0.162994
9 894 0.335091 -0.195781
9 517 0.263413 -0.0201276
9 664 0.160705 -0.191552
0 17 0.370996 0.0312124
10 0 -0.479118 -0.244997
10 815 -0.473477 -0.220701
0 895 -0.422538 -0.229839
10 895 -0.471097 -0.211664
10 3 -0.465441 -0.239857
10 4 -0.462212 -0.265922
10 5 -0.462212 -0.265922
10 6 -0.46006 -0.277976
0 896 -0.409053 -0.29224
10 896 -0.457665 -0.277597
10 7 -0.450618 -0.250714
10 9 -0.438419 -0.253328
10 12 -0.421492 -0.187881
10 13 -0.420172 -0.190306
10 15 -0.415748 -0.187975
10 16 -0.413505 -0.227917
10 817 -0.413505 -0.227917
10 17 -0.399056 0.159812
0 897 -0.366647 0.0611841
10 897 -0.400015 0.101635
10 18 -0.402619 -0.189445
10 19 -0.394835 0.0870688
10 20 -0.396841 -0.253231
10 868 -0.389188 0.155973
10 752 -0.383808 0.181302
10 21 -0.395428 -0.26172
10 22 -0.384236 0.093272
10 818 -0.391525 -0.182109
10 25 -0.395179 -0.269024
10 850 -0.395179 -0.269024
10 27 -0.388315 -0.259255
10 753 -0.368805 0.175795
0 898 -0.324989 0.100146
10 898 -0.354967 0.139896
10 32 -0.360395 -0.174599
10 33 -0.360116 -0.25353
10 34 -0.348915 0.0669699
10 36 -0.324693 0.151446
0 899 -0.308946 0.128407
10 899 -0.322438 0.16187
10 37 -0.3189 0.149554
10 38 -0.332414 0.081033
10 40 -0.31405 0.177638
10 41 -0.313537 0.166449
10 42 -0.312729 0.137715
10 46 -0.3069 0.136013
10 47 -0.301939 0.136745
10 48 -0.296416 0.132793
10 49 -0.296416 0.132793
10 851 -0.306825 -0.154491
10 59 -0.27041 0.153059
10 47 -0.271868 0.125094
10 823 -0.271868 0.125094
10 60 -0.268884 0.128847
10 62 -0.258877 0.126577
10 66 -0.253791 0.119701
10 756 -0.251462 0.159833
10 854 -0.249742 0.123195
0 900 -0.237711 0.0696643
10 900 -0.263307 0.0970353
10 70 -0.262457 -0.154022
0 901 -0.235957 -0.209447
10 901 -0.264057 -0.205656
10 870 0.142683 -0.108598
10 71 -0.240507 0.114782
10 855 -0.24146 -0.146245
10 79 -0.250004 -0.238471
10 82 -0.218876 0.190332
10 83 -0.230359 -0.141521
10 85 -0.220016 -0.0261363
10 825 -0.216803 -0.138006
10 91 -0.197486 0.0743871
10 94 -0.208293 -0.134193
10 96 -0.194581 0.12528
10 99 -0.199393 -0.0359313
10 703 -0.18567 0.0555357
10 101 -0.204314 -0.182552
10 102 -0.213368 -0.203004
10 103 -0.213645 -0.210662
10 104 -0.213645 -0.210662
10 113 -0.171499 0.0487474
10 115 -0.18224 -0.177165
10 600 -0.166413 0.0509554
10 118 -0.162612 0.183907
10 123 -0.169566 -0.0358725
10 601 -0.156005 0.0330877
10 602 -0.154373 0.0241057
10 125 -0.142323 0.108777
0 902 -0.139341 0.0612596
10 902 -0.140678 0.0676161
10 604 -0.153133 -0.144033
10 133 -0.146902 -0.148644
10 134 -0.146902 -0.148644
0 903 -0.126634 -0.0199672
10 903 -0.144215 -0.010764
10 136 -0.143375 -0.152247
10 874 -0.118108 0.105353
10 142 -0.117974 0.105692
10 875 -0.11496 0.114488
10 143 -0.11496 0.114488
10 144 -0.131547 -0.104218
0 904 -0.107116 -0.000884571
10 904 -0.127806 0.0100389
10 148 -0.119705 -0.0747111
0 905 -0.103147 -0.0877078
10 905 -0.11773 -0.089012
0 906 -0.10117 -0.00031787
10 906 -0.122403 0.0107292
0 907 -0.10117 -0.00031787
10 907 -0.122403 0.0107292
10 152 -0.0924639 0.0970255
0 908 -0.0901968 0.021321
10 908 -0.0327404 -0.0207435
10 154 -0.0843286 0.0357721
10 156 -0.104233 -0.017208
10 709 -0.0785188 0.116443
0 909 -0.0835095 0.0444346
10 909 -0.0820158 0.0439803
10 163 -0.0751485 0.0479325
10 829 -0.0722093 0.0536819
10 164 -0.0739369 0.0409734
10 165 -0.0878188 -0.10516
0 910 -0.0706784 -0.130847
10 910 -0.0866831 -0.137244
10 167 -0.0675164 0.0288384
10 607 -0.0749204 -0.110125
0 911 -0.0596281 -0.148488
10 911 -0.0842929 -0.148392
0 912 -0.0530366 -0.0223783
10 912 -0.0543881 -0.0305629
10 176 -0.0621597 -0.100289
10 764 -0.0518845 0.104141
10 177 -0.059128 -0.0579799
10 182 -0.0534026 -0.114391
10 611 -0.0417454 -0.0244657
10 766 -0.0516544 -0.123752
10 186 -0.0607868 -0.217819
10 189 -0.0242286 0.116488
10 767 -0.0248246 0.107162
10 770 -0.0164284 0.138522
10 193 -0.0191642 0.126136
0 913 -0.0276567 -0.0856743
10 913 -0.0357839 -0.0966257
10 199 -0.0346439 -0.105118
10 200 -0.017617 0.0958248
10 690 -0.0157488 0.0391762
10 206 -0.0123208 0.123245
10 207 -0.0107078 0.10695
10 831 -0.00903901 0.0925025
10 211 -0.00928543 0.0839283
0 914 -0.0136593 0.12548
10 914 -0.00445178 0.120547
10 614 -0.00768723 0.0086849
10 616 -0.00396994 0.0313369
10 215 -0.00142716 0.130834
10 217 -0.000415458 0.014902
10 218 0.00259893 0.10638
10 219 0.0102436 0.170124
10 220 0.00226026 0.0533801
10 221 0.00286828 0.099257
10 724 0.00380579 0.0830516
0 915 -0.00223484 -0.179797
10 915 -0.0276914 -0.18609
10 227 0.00725576 0.0944885
10 228 0.00629537 0.015518
10 229 0.0095423 0.100201
10 230 0.00864263 0.0431889
10 232 0.0116543 0.112743
10 233 0.0106542 0.0544473
10 235 0.0175695 0.122955
10 214 0.00166881 -0.0916997
10 236 0.0138124 0.0966711
10 237 0.0123939 0.0246696
10 238 0.0123997 0.0136485
0 916 0.00632915 0.138853
10 916 0.0140166 0.133905
10 240 0.0280794 0.183118
10 242 0.0219699 0.152156
0 917 0.00832738 0.0173939
10 917 0.338511 -0.207793
10 243 0.0166913 0.0758631
10 245 0.0186656 0.102742
10 619 -0.332805 0.0583531
10 247 0.00141172 -0.161518
10 248 0.0164562 0.009464
10 249 0.0208893 0.0848959
10 253 0.0183537 -0.000226203
10 727 0.0238221 0.143812
0 918 0.0146124 0.189652
10 918 0.035023 0.178338
10 728 0.0240339 0.0809926
10 620 0.0240339 0.0809926
10 255 0.00212836 0.0324924
10 260 0.0308198 0.109328
0 919 0.0209712 0.149066
10 919 0.0291294 0.143458
10 261 0.0295263 0.0953172
10 262 0.0127395 -0.164975
10 263 0.0291554 0.0199036
10 265 0.0329553 0.0423029
0 920 0.0264307 0.132336
10 920 0.0387583 0.123558
10 267 0.038964 0.110378
10 268 0.0360549 0.0101093
10 269 0.0253691 -0.108153
10 779 0.0253691 -0.108153
10 882 0.0299608 0.0540874
10 272 0.0289224 -0.111876
10 274 0.036388 0.0722333
0 921 0.0358461 -0.0409192
10 921 0.0315203 -0.056616
10 275 0.0462598 0.098539
0 922 0.037852 0.142098
10 922 0.0525726 0.127486
0 923 0.037852 0.142098
10 923 0.0525726 0.127486
10 883 0.054202 0.123654
10 621 0.0343874 -0.117033
10 884 0.0549042 0.118514
0 924 0.0469805 0.00570739
10 924 0.0451104 -0.00894605
10 281 0.0648107 0.120185
10 282 0.0423863 -0.168389
10 780 0.0463655 -0.167365
10 284 0.0463563 -0.171883
10 735 0.0518344 -0.0449499
10 285 0.0523668 -0.120501
10 286 0.0523668 -0.120501
10 287 0.0510307 -0.16991
10 289 0.0727979 0.13394
10 294 0.0743525 0.10851
10 295 0.0541835 -0.177519
10 296 0.0592021 -0.11816
10 297 0.0586512 -0.123075
10 298 0.0620481 -0.104319
10 299 0.0628546 -0.11251
